EJERCICIO,NUM_PED,ORDEN,INCISO,PAR_PRIN,PAR_PARC,CLASE,TIPO,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,CANTIDAD,UNI_MED,DESCRIP_BIE,COSTO_UNI,PED_FECH_EMI,PED_OBSERVACIONES,PED_CODIGO_DEP,PED_COSTO_TOT
2026,793,5,2,9,1,566,9999,1110104000,16,0,0,4,0,LUSTRAMUEBLES - LUSTRAMUEBLES BLEM,4824.51,2026-02-24 00:00:00,JUAN MARTIN CORREA LORENTE - PRESUPUESTO N° 1-73,HOGANC,185293.58
2026,793,6,2,9,1,3310,9999,1110104000,16,0,0,4,0,LIMPIADOR CREMOSO - LIMPIADOR CREMOSO MC 1LT,3900,2026-02-24 00:00:00,JUAN MARTIN CORREA LORENTE - PRESUPUESTO N° 1-73,HOGANC,185293.58
2026,793,7,2,9,1,2659,9999,1110104000,16,0,0,4,0,QUITASARRO - QUITASARRO MC 1LT,2800,2026-02-24 00:00:00,JUAN MARTIN CORREA LORENTE - PRESUPUESTO N° 1-73,HOGANC,185293.58
2026,793,8,2,9,1,1164,9999,1110104000,16,0,0,6,0,ESPONJA - FIBRA ESPONJA CSALVA,531.92,2026-02-24 00:00:00,JUAN MARTIN CORREA LORENTE - PRESUPUESTO N° 1-73,HOGANC,185293.58
2026,793,9,2,9,1,678,9999,1110104000,16,0,0,10,0,TRAPO REJILLA - REJILLA ESPONJA MAKE,1397.55,2026-02-24 00:00:00,JUAN MARTIN CORREA LORENTE - PRESUPUESTO N° 1-73,HOGANC,185293.58
2026,793,10,2,9,1,6851,9999,1110104000,16,0,0,6,0,jabon en pan - JABON BLANCO ZORRO 150GR,1324.71,2026-02-24 00:00:00,JUAN MARTIN CORREA LORENTE - PRESUPUESTO N° 1-73,HOGANC,185293.58
2026,793,11,2,9,1,2670,9999,1110104000,16,0,0,4,0,ESCOBILLA LIMPIA INODORO - ESCOBILLA CON BASE SINA,3138.14,2026-02-24 00:00:00,JUAN MARTIN CORREA LORENTE - PRESUPUESTO N° 1-73,HOGANC,185293.58
2026,795,1,2,9,9,7414,9999,1110104000,16,0,0,3,0,SOPORTE P/ BOBINA - BOBINA LIMPIEZA FELPITA 2X360,28876.4,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2451,CAPSN,287777.01
2026,795,2,2,3,4,1079,9999,1110104000,16,0,0,3,0,PAÑUELO DE PAPEL - TOALLA MANO FELPITA 4X200,24908.08,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2451,CAPSN,287777.01
2026,795,3,2,9,1,637,9999,1110104000,16,0,0,1,0,DETERGENTE - ADOX PETROVAC DETERGENTE DESINFECTANTE,126423.57,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2451,CAPSN,287777.01
2026,796,1,2,9,1,642,1,1110104000,16,0,0,1,3,JABON P/LAVAR ROPA - SKIL ALKALINE BOOSTER U PRO 20LTS,101501.64,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2455,LAV,497777.59
2026,796,2,2,9,1,642,2,1110104000,16,0,0,1,3,JABON P/LAVAR ROPA - SKIP ENZYMES POWER U PRO 20LTS,246886.81,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2455,LAV,497777.59
2026,796,3,2,9,1,642,6,1110104000,16,0,0,2,3,JABON P/LAVAR ROPA - ALA BLANQ CHLO BOOSTER 20LTS,74694.57,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2455,LAV,497777.59
2026,798,1,2,9,9,7414,9999,1110104000,16,0,0,2,0,SOPORTE P/ BOBINA - BOBINA FELPITA 24X360X2,30320.22,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2480,CONEX,191750.12
2026,798,2,2,3,4,783,9999,1110104000,16,0,0,2,0,TOALLAS DE  PAPEL PARA COCINA - JUMBO ELEG CONO 4.5X8X300,22996.46,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2480,CONEX,191750.12
2026,798,3,2,9,1,1156,9999,1110104000,16,0,0,2,0,PLUMERO - PLUMERO VILEDA MANGO CORTO,16404.89,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2480,CONEX,191750.12
2026,798,4,2,3,4,1079,9999,1110104000,16,0,0,2,0,PAÑUELO DE PAPEL - TOALLA DE MANO FELPITA 4X200,26153.49,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2480,CONEX,191750.12
2026,799,1,2,9,1,6298,9999,1110104000,16,0,0,4,0,CLORO - CLORO ACQUAPOL 5LTS,7284.2,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2481,LAV,244535.63
2026,799,2,2,5,1,7799,9999,1110104000,16,0,0,1,0,LIQUIDO DISGREGANTE - PERACETICO SUTTER (AGRASAN 20KG),215398.83,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2481,LAV,244535.63
2026,800,1,2,3,4,1079,9999,1110104000,16,0,0,2,0,PAÑUELO DE PAPEL - TOALAL DE MANO FELPITA 4X200,26153.49,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2497 (HOSPITAL),INTER,203339.51
2026,800,2,2,9,9,7414,9999,1110104000,16,0,0,2,0,SOPORTE P/ BOBINA - BOBINA FELPITA D/H 24X360X2,30320.22,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2497 (HOSPITAL),INTER,203339.51
2026,800,3,2,3,4,1079,2,1110104000,16,0,0,3,3,PAÑUELO DE PAPEL - TOALLA INTERCALADA FELPITA X2500,22637.14,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2497 (HOSPITAL),INTER,203339.51
2026,800,4,2,3,4,783,9999,1110104000,16,0,0,1,0,TOALLAS DE  PAPEL PARA COCINA - JUMBO FELPITA CONO 2.5X8X300,22480.67,2026-02-24 00:00:00,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2497 (HOSPITAL),INTER,203339.51
2026,808,1,2,1,1,478,9999,1110109000,28,0,0,1,0,AGUA MINERAL - AGUA MINERAL (GENERICO),500000,2026-02-24 00:00:00,PREVISION SIN N° - LAGOS - HIDRATACION EN EVENTOS DEPORTIVOS PRIMER SEMESTRE,DEP,500000
2026,810,1,2,3,9,11819,9999,1110109000,28,0,0,18,0,VINILO IMPRESO - VINILO IMPRESO (Genérico)  28 X 33 SEÑALETICA RALLY,9250,2026-02-24 00:00:00,PRESUPUESTO N° 1864 - HISPANOGRAF - SEÑALETICA RALLY 2026,DEP,166500
2026,1012,2,3,5,3,2165,2,1110104000,16,0,0,1,176,SERVICIO DE IMPRESION - 100 PLANILLAS CONSENTIMIENTO CLINICO QUIRURGICO INFORMADO,25000,2026-03-11 00:00:00,IMPRENTA EL ARGENTINO - PRESUPUESTO N° 557 (INTERNACION CIRUGIA HOSPITAL),QUI,50000
2026,819,1,3,1,9,5361,9999,1110108000,29,0,0,1,0,SERVICIOS DE HOTELERIA - SERVICIOS DE HOTELERIA (Genérico) ALOJAMIENTO DE ESPONDABURU EL JUEVES 26/02 POR REUNION CON SANTORO Y VOLPATTI,120000,2026-02-25 00:00:00,PROV.HOTEL SAN CARLOS - PRES. N°25/02/2026- SEC. PRODUCCION,PROD,120000
2026,821,1,2,9,2,1616,9999,1110113000,42,0,0,2,0,MARCADORES - MARCADORES,1075,2026-02-25 00:00:00,"Papelera Alpa, presupuesto 3874 (inspeccion)",SECSEG,45749.7
2026,821,2,2,9,2,1354,9999,1110113000,42,0,0,1,0,RESALTADOR - RESALTADOR,2400.02,2026-02-25 00:00:00,"Papelera Alpa, presupuesto 3874 (inspeccion)",SECSEG,45749.7
2026,821,3,2,9,2,1153,9999,1110113000,42,0,0,2,0,CINTA ADHESIVA - CINTA ADHESIVA,3949.98,2026-02-25 00:00:00,"Papelera Alpa, presupuesto 3874 (inspeccion)",SECSEG,45749.7
2026,821,4,2,3,4,9419,9999,1110113000,42,0,0,1,0,Cinta de papel 48 x 50 - Cinta de papel 48 x 50,5200,2026-02-25 00:00:00,"Papelera Alpa, presupuesto 3874 (inspeccion)",SECSEG,45749.7
2026,153,6,2,9,6,540,2,1110118000,46,0,0,2,3,LAMPARA P/FARO AUTOMOTOR/CAMION - USO DELANTERO - TIPO HALOGENA - TENSION NOM. 24V - POTENCIA NOM 75/70W - CASQUILLO P43T.,1800,2026-01-07 00:00:00,"PROV.IVAN PERICO PRESUP.7915 REPUESTOS PARA VW LED013, COLECTIVO JZH266",000SU,178110
2026,153,7,2,9,6,540,12,1110118000,46,0,0,2,3,LAMPARA P/FARO AUTOMOTOR/CAMION - USO DELANTERO - TIPO HALOGENA - TENSION NOM. 24V - POTENCIA NOM 70W - CASQUILLO PK22S.,1500,2026-01-07 00:00:00,"PROV.IVAN PERICO PRESUP.7915 REPUESTOS PARA VW LED013, COLECTIVO JZH266",000SU,178110
2026,153,8,2,9,6,540,22,1110118000,46,0,0,2,3,LAMPARA P/FARO AUTOMOTOR/CAMION - USO DELANTERO - TIPO HIGH-TECH - TENSION NOM. 12V - POTENCIA NOM 21W - CASQUILLO BA15S.,1500,2026-01-07 00:00:00,"PROV.IVAN PERICO PRESUP.7915 REPUESTOS PARA VW LED013, COLECTIVO JZH266",000SU,178110
2026,154,1,2,9,3,11375,9999,1110118000,46,0,0,4,0,Cable T T  2 X 2 1/2 - Cable T T  2 X 2 1/2 (Genérico),1800,2026-01-07 00:00:00,"PROV.IVAN PERICO PRESUP.7887 REPEUSTOS PARA FORD 14000 DMI 232,PALA SDLG936 CII58",000SU,96600
2026,154,2,2,9,3,11370,9999,1110118000,46,0,0,4,0,TERMINAL - TERMINAL (Genérico),200,2026-01-07 00:00:00,"PROV.IVAN PERICO PRESUP.7887 REPEUSTOS PARA FORD 14000 DMI 232,PALA SDLG936 CII58",000SU,96600
2026,154,3,2,9,9,8704,9999,1110118000,46,0,0,2,0,MODULO PULSADOR - MODULO PULSADOR (Genérico),38600,2026-01-07 00:00:00,"PROV.IVAN PERICO PRESUP.7887 REPEUSTOS PARA FORD 14000 DMI 232,PALA SDLG936 CII58",000SU,96600
2026,154,4,2,9,3,7982,9999,1110118000,46,0,0,10,0,LAMPARA MINI TWISTER 15 W - LAMPARA MINI TWISTER 15 W (Genérico),900,2026-01-07 00:00:00,"PROV.IVAN PERICO PRESUP.7887 REPEUSTOS PARA FORD 14000 DMI 232,PALA SDLG936 CII58",000SU,96600
2026,154,5,2,9,3,3705,15,1110118000,46,0,0,12,3,"FUSIBLE - TIPO CILINDRICO LINEA EUROPEA, CLASE T, CORRIENTE 1 AMP. DE 250 VOLTS",200,2026-01-07 00:00:00,"PROV.IVAN PERICO PRESUP.7887 REPEUSTOS PARA FORD 14000 DMI 232,PALA SDLG936 CII58",000SU,96600
2026,993,8,2,9,6,4730,9999,1110118000,46,0,0,1,0,CORONA DE TRANSMISION - CORONA DE TRANSMISION (Genérico),112399.199,2026-03-09 00:00:00,"PROV.MERCEDES LA PLATA PRESUP.0216 REPUESTOS PARA XNE245,DMI232,LAN557,LED013",000SU,787121.82
2026,1008,14,2,5,2,1868,5,1110104000,16,0,0,300,3,ANSIOLITICO - DIAZEPAM 10 MG AMPOLLAS,643.5,2026-03-10 00:00:00,PILOÑA- PRESUPUESTO N° 9/03/2026,FARM,7928060.23
2026,1008,15,2,5,2,13266,9999,1110104000,16,0,0,2,0,ENOXAPARINA 60 MG AMPOLLAS - ENOXAPARINA 60 MG AMPOLLAS X 10,105369,2026-03-10 00:00:00,PILOÑA- PRESUPUESTO N° 9/03/2026,FARM,7928060.23
2026,1008,16,2,9,5,4127,9999,1110104000,16,0,0,20,0,CAFEINA - CAFEINA 250 MG AMPOLLA,643.5,2026-03-10 00:00:00,PILOÑA- PRESUPUESTO N° 9/03/2026,FARM,7928060.23
2026,1008,17,2,5,2,1868,9999,1110104000,16,0,0,1210,0,ANSIOLITICO - CLONAZEPAM .5 MG COMP,38.8905,2026-03-10 00:00:00,PILOÑA- PRESUPUESTO N° 9/03/2026,FARM,7928060.23
2026,1008,18,2,5,2,1868,2,1110104000,16,0,0,990,3,ANSIOLITICO - ALPRAZOLAM COMPRIMIDO 1 mg.,37.95,2026-03-10 00:00:00,PILOÑA- PRESUPUESTO N° 9/03/2026,FARM,7928060.23
2026,1008,19,2,5,2,1868,1,1110104000,16,0,0,990,3,ANSIOLITICO - ALPRAZOLAM 2 MG COMP,53.889,2026-03-10 00:00:00,PILOÑA- PRESUPUESTO N° 9/03/2026,FARM,7928060.23
2026,1008,20,2,5,2,2233,6,1110104000,16,0,0,300,0,ANTICONVULSIDANTE - DIVALPROATO DE SODIO 500 MG  COMPRIMIDOS,462,2026-03-10 00:00:00,PILOÑA- PRESUPUESTO N° 9/03/2026,FARM,7928060.23
2026,1008,21,2,5,2,1855,6,1110104000,16,0,0,1100,3,CORTICOESTEROIDE - DEXAMETASONA AMP  8 MG.,890.9901,2026-03-10 00:00:00,PILOÑA- PRESUPUESTO N° 9/03/2026,FARM,7928060.23
2026,852,1,3,2,9,13385,9999,1110109000,28,0,0,2,0,ALQUILER DE BAÑO QUIMICO - ALQUILER DE BAÑO QUIMICO  (Genérico),70000,2026-02-27 00:00:00,"PRESUPUESTO, TISERA BRAIAN, EXPTE.129/26",DEP,140000
2026,842,1,3,2,9,6135,9999,1110109000,28,0,0,1,0,Alquiler de Vallas - Alquiler de Vallas (Genérico),120000,2026-02-26 00:00:00," PRESUPUESTO 000, VILLALIBRE JOSE",DEP,120000
2026,643,1,3,4,6,2139,9999,1110105000,50,0,0,12,0,SOPORTE TECNICO SOFTWARE - SOPORTE TECNICO SOFTWARE (GENERICO) ABONO MENSUAL DE 10 ENTRADAS MAS IVA,150000,2026-02-11 00:00:00,GUSTAVO ADOLFO FARIAS,CULTUR,1800000
2026,865,1,2,5,1,259,9999,1110101000,1,0,0,6,0,AGUA DESTILADA - AGUA DESTILADA (GENERICO),3000,2026-02-27 00:00:00,"PRESUPUESTO 7018, RAMOS-ISIDRO",INT,18000
2026,866,1,2,5,1,259,9999,1110111000,23,0,0,12,0,AGUA DESTILADA - AGUA DESTILADA (GENERICO),3000,2026-02-27 00:00:00,"PRESUPUESTO 7025/7010/7007, RAMOS-ISIDRO",CAS,1109000
2026,821,5,2,3,9,3874,9999,1110113000,42,0,0,1,0,PAPEL P/FOTOGRAFIA - PAPEL P/FOTOGRAFIA,28099.72,2026-02-25 00:00:00,"Papelera Alpa, presupuesto 3874 (inspeccion)",SECSEG,45749.7
2026,822,1,3,3,2,2162,9999,1110113000,42,0,0,1,0,"REPARACION VEHICULO - REPARACION VEHICULO (DIAGNOSTICO COMPUTARIZADO, PRPBLEMAS DE MOTOR POR FALLA)",600000,2026-02-25 00:00:00,"Ricciuto, presupuesto 0022 (AB038FH)",SECSEG,600000
2026,864,1,2,1,9,6465,9999,1110108000,29,0,0,1,0,Cena/almuerzo - Cena/almuerzo (Genérico) ALMUERZO CON EMPRESA TEXTIL DE BANGLADESH,500000,2026-02-27 00:00:00, PROV.CHIABRANDO FRANCO VALENTIN - LA MAROMA  - PRES. N°27/02/2026- SEC. PRODUCCION,PROD,500000
2026,1012,1,3,5,3,2165,1,1110104000,16,0,0,1,176,SERVICIO DE IMPRESION - 100 PLANILLAS SERVICIO DE INTERNACION GENERAL,25000,2026-03-11 00:00:00,IMPRENTA EL ARGENTINO - PRESUPUESTO N° 557 (INTERNACION CIRUGIA HOSPITAL),QUI,50000
2026,1013,1,2,1,1,5841,2,1110104000,16,0,0,1,0,POLLO - 20K PATA Y MUSLO,170000,2026-03-11 00:00:00,TODO POLLO - PRESUPUESTO N° 83 SEMANA DEL 02/03/26 AL 08/03/2026,HOGANC,536900
2026,1013,2,2,1,1,5841,4,1110104000,16,0,0,1,1,POLLO - 16.600K PECHUGA,273900,2026-03-11 00:00:00,TODO POLLO - PRESUPUESTO N° 83 SEMANA DEL 02/03/26 AL 08/03/2026,HOGANC,536900
2026,1013,3,2,1,1,5841,9999,1110104000,16,0,0,1,0,POLLO - 6K HAMBURGUESAS,93000,2026-03-11 00:00:00,TODO POLLO - PRESUPUESTO N° 83 SEMANA DEL 02/03/26 AL 08/03/2026,HOGANC,536900
2026,158,1,2,9,6,3727,9999,1110118000,46,0,0,1,0,ELASTICO P/VEHICULO - ELASTICO P/VEHICULO (GENERICO),278888.06,2026-01-07 00:00:00,PROV. BERTRAND BELLEMUR PRESUP.07/01/2025 REPUESTOS PARA VW LED013,000SU,379299
2026,158,2,2,9,6,3727,1,1110118000,46,0,0,1,3,ELASTICO P/VEHICULO - UBICACION DELANTERO - PARA VEHICULO CAMIONETA MERCEDEZ 310 D SPRINTER,96808.6,2026-01-07 00:00:00,PROV. BERTRAND BELLEMUR PRESUP.07/01/2025 REPUESTOS PARA VW LED013,000SU,379299
2026,158,3,2,9,6,5110,9999,1110118000,46,0,0,1,0,"REPUESTOS P/ CAMION - REPUESTOS P/ CAMION (Genérico) CENTRO
",3602.34,2026-01-07 00:00:00,PROV. BERTRAND BELLEMUR PRESUP.07/01/2025 REPUESTOS PARA VW LED013,000SU,379299
2026,159,1,2,9,3,3477,1,1110118000,35,0,0,8,3,LAMPARA REFLECTORA - TIPO BUSCA HUELLAS - POTENCIA LAMPARA 1.000.000 BUJIAS,19500,2026-01-07 00:00:00,PROV.VOLTIOS PRESUP.06012026 REFLECTORES PARA PARCHE ANCHORENA Y PASEO DEL BICENTENARIO,DECI,464000
2026,159,2,2,9,3,3477,2,1110118000,35,0,0,8,3,LAMPARA REFLECTORA - TIPO BUSCA HUELLAS - POTENCIA LAMPARA 1.300.000 BUJIAS,38500,2026-01-07 00:00:00,PROV.VOLTIOS PRESUP.06012026 REFLECTORES PARA PARCHE ANCHORENA Y PASEO DEL BICENTENARIO,DECI,464000
2026,160,1,2,9,1,6298,9999,1110118000,35,0,0,2,0,CLORO - CLORO (Genérico)  PASTILLAS  X 4 KG,60000,2026-01-07 00:00:00,PROV.IGUI PRESUP.4495 PARA FUENTE DEL BICENTENARIO,DECI,185000
2026,160,2,2,7,5,773,9999,1110118000,35,0,0,1,0,RASTRILLO - RASTRILLO (GENERICO)SACA HOJAS,25000,2026-01-07 00:00:00,PROV.IGUI PRESUP.4495 PARA FUENTE DEL BICENTENARIO,DECI,185000
2026,160,3,2,1,5,393,9999,1110118000,35,0,0,1,0,CABO DE MADERA - CABO DE MADERA (GENERICO) PROLONGADOR,40000,2026-01-07 00:00:00,PROV.IGUI PRESUP.4495 PARA FUENTE DEL BICENTENARIO,DECI,185000
2026,217,1,2,1,1,620,2,1110106000,25,0,0,44,1,"BANANA - TIPO TAMAÑO PAREJO, PESO 120 Gr. POR UNIDAD - PRESENTACION POR KILO",3500,2026-01-09 00:00:00,"PRESUPUESTO  de Labatut, Marcelo de ""LA FRUTERIA""",JARD,222900
2026,217,2,2,1,1,2117,1,1110106000,25,0,0,1.5,1,LIMON - TIPO NATURAL - PRESENTACION CAJON - PESO POR KILO,6000,2026-01-09 00:00:00,"PRESUPUESTO  de Labatut, Marcelo de ""LA FRUTERIA""",JARD,222900
2026,217,3,2,1,1,606,1,1110106000,25,0,0,5,1,MANZANA - TIPO RED ELEGIDA - PRESENTACION GRANEL.,3000,2026-01-09 00:00:00,"PRESUPUESTO  de Labatut, Marcelo de ""LA FRUTERIA""",JARD,222900
2026,217,4,2,1,1,606,3,1110106000,25,0,0,2,1,MANZANA - TIPO VERDE (GRANNY SMITH) - PRESENTACION X KILO,3500,2026-01-09 00:00:00,"PRESUPUESTO  de Labatut, Marcelo de ""LA FRUTERIA""",JARD,222900
2026,217,5,2,1,1,600,3,1110106000,25,0,0,12,1,"NARANJA - TIPO NATURAL - PRESENTACION POR KILO, TAMAÑO PAREJO DE PESO APROX. 180 GRS. X UNIDAD.",2000,2026-01-09 00:00:00,"PRESUPUESTO  de Labatut, Marcelo de ""LA FRUTERIA""",JARD,222900
2026,217,6,2,1,1,521,9999,1110106000,25,0,0,0.5,0,TOMATE - TOMATE (GENERICO),2000,2026-01-09 00:00:00,"PRESUPUESTO  de Labatut, Marcelo de ""LA FRUTERIA""",JARD,222900
2026,217,7,2,1,1,483,9999,1110106000,25,0,0,1,0,HUEVOS DE GALLINA - HUEVOS DE GALLINA (GENERICO)maple,8900,2026-01-09 00:00:00,"PRESUPUESTO  de Labatut, Marcelo de ""LA FRUTERIA""",JARD,222900
2026,217,8,2,9,9,7484,9999,1110106000,25,0,0,0.5,0,FRUTILLAS - FRUTILLAS (Genérico),8000,2026-01-09 00:00:00,"PRESUPUESTO  de Labatut, Marcelo de ""LA FRUTERIA""",JARD,222900
2026,720,1,3,2,9,10342,9999,1110105000,30,0,0,4,176,ALOJAMIENTO - ALOJAMIENTO  (Genérico) ALOJAMIENTO PARA 13 PERSONAS DEL 26/02 AL 2/03 - 5 NOCHES,364000,2026-02-13 00:00:00,Marta Cristina Zaupa - Alquiler alojamiento Rally. DECRETO 78/26,TURIS,1456000
2026,722,1,3,2,9,10342,9999,1110105000,30,0,0,4,176,ALOJAMIENTO - ALOJAMIENTO  (Genérico) alojamiento para 4 personas del 26/02 al 02/03 por 4 noches,90000,2026-02-13 00:00:00,Leonardo Soraire - Alojamiento para rally. Decreto 78/26,TURIS,360000
2026,723,1,3,2,9,10342,9999,1110105000,50,0,0,8,176,ALOJAMIENTO - ALOJAMIENTO  (Genérico) ALOJAMIENTO PARA 3 PERSONAS ($40.000 X NOCHE X PERSONAS) DEL 23/02 AL 03/03 (8 NOCHES),120000,2026-02-13 00:00:00,Miguel Cueli. Alojamiento Rally. DECRETO 78/26,TURIS,960000
2026,725,1,3,2,9,10342,9999,1110105000,30,0,0,8,176,ALOJAMIENTO - ALOJAMIENTO  (Genérico) ALOJAMIENTO PARA 2 PERSONAS ($40.000 X NOCHE X PERSONA) DEL 23/02 AL 3/03,80000,2026-02-13 00:00:00,Cueli Miguel. Alojamiento Rally. DECRETO 78/26.,TURIS,640000
2026,726,1,3,2,9,10342,9999,1110105000,30,0,0,5,176,ALOJAMIENTO - ALOJAMIENTO  (Genérico) alojamiento 1 persona habitacion single del 25/02 al 2/03 (5 noches),60000,2026-02-13 00:00:00,Marcelo Pasini - Hotel London - Alojamiento Rally. decreto 78/26,TURIS,300000
2026,727,1,3,2,9,10342,9999,1110105000,30,0,0,4,176,ALOJAMIENTO - ALOJAMIENTO  (Genérico)alojamiento para 2 personas en habitacion doble del 26/02 al 2/03 (4 noches),135000,2026-02-13 00:00:00,Marcelo Pasini - Hotel London. Alojamiento Rally. decreto 78/26,TURIS,540000
2026,728,1,3,2,9,10342,9999,1110105000,30,0,0,4,176,ALOJAMIENTO - ALOJAMIENTO  (Genérico) alojamiento 2 personas del 26/02 al 2/03 (4 noches),135000,2026-02-13 00:00:00,Marcelo Pasini - Hotel London. Alojamiento Rally. Decreto 78/26,TURIS,540000
2026,729,1,3,2,9,10342,9999,1110105000,30,0,0,5,176,ALOJAMIENTO - ALOJAMIENTO  (Genérico) alojamiento para 2 personas del 25/02 al 2/03 (5 noches),135000,2026-02-13 00:00:00,Marcelo Pasini - Hotel London. Alojamiento rally. Decreto 78/26,TURIS,675000
2026,730,1,3,2,9,10342,9999,1110105000,30,0,0,1,176,ALOJAMIENTO - ALOJAMIENTO  (Genérico) Alojamiento para 2 personas del 25/02 al 2/03 ( 5 ncohes) + Alojamiento para 3 personas del 26/02 al 2/03 (4 noches). $40.000 x noche x personas.,880000,2026-02-13 00:00:00,Daniel Goñi. Alojamiento Rally. Decreto 78/26,TURIS,880000
2026,731,1,3,2,9,10342,9999,1110105000,30,0,0,5,176,ALOJAMIENTO - ALOJAMIENTO  (Genérico) alojamiento para 3 personas. del 25/02 al 2/03 (5 noches),90000,2026-02-13 00:00:00,Liliana Señorans - Parroquinos departamentos. Alojamiento rally. Decreto 78/26,TURIS,450000
2026,844,1,2,7,9,8311,9999,1110109000,28,0,0,13,0,VARILLAS HIERRO DEL 8 - VARILLAS HIERRO DEL 8  (Genérico),14780,2026-02-26 00:00:00,PRESUPUESTO 0002-46079 CASA HARISGARAT - RALLY,DEP,192140
2026,925,1,2,1,1,510,31,1110104000,16,0,0,1,7,"GELATINA - GELATINA  - PESO 5 KGS, - FRUTILLA ORLOC",56000,2026-03-05 00:00:00,PROVEEDURIA LA ILUSION- PRESUPUESTO N° 21425,COC,67760
2026,925,2,2,1,1,510,9999,1110104000,16,0,0,1,0,GELATINA - GELATINA BC  X 8 SOBRES,11760,2026-03-05 00:00:00,PROVEEDURIA LA ILUSION- PRESUPUESTO N° 21425,COC,67760
2026,927,1,2,1,1,5841,2,1110104000,16,0,0,43,0,POLLO -  PATA Y MUSLO KG,8500,2026-03-05 00:00:00,TODO POLLO- PRESUPUESTO N° 82 ( SEMANA DEL 26/02 HASTA EL 5/03/26),COC,758900
2026,927,2,2,1,1,5841,1,1110104000,16,0,0,10.8,1,POLLO - HAMBURGUESA DE POLLO KG,15500,2026-03-05 00:00:00,TODO POLLO- PRESUPUESTO N° 82 ( SEMANA DEL 26/02 HASTA EL 5/03/26),COC,758900
2026,927,3,2,1,1,5841,4,1110104000,16,0,0,13.7,1,POLLO - PECHUGA KG,16496.3505,2026-03-05 00:00:00,TODO POLLO- PRESUPUESTO N° 82 ( SEMANA DEL 26/02 HASTA EL 5/03/26),COC,758900
2026,897,3,2,1,1,5841,1,1110104000,16,0,0,6,1,POLLO - HAMBURGUESA DE POLLO KG,15500,2026-03-03 00:00:00,TODO POLLO - PRESUPUESTO N° 81 ( SEMANA  DEL 26/02/26 AL  5/03/26),HOGANC,513900
2026,929,1,2,9,1,11062,9999,1110104000,16,0,0,4,0,Rociador x 500cc - GATILLO REFORZADO BLANCO Y AZUL,2581.23,2026-03-05 00:00:00,PINAMAR HIGIENE INSTITUCIONAL SRL- PRESUPUESTO N° 0016-00002427/2428/2496/2511/2512 (COCINA-LAVADERO- OFFICE DE MUCAMAS),HOSP,958575.56
2026,929,2,2,9,1,642,9999,1110104000,16,0,0,1,0,JABON P/LAVAR ROPA - SKIP POLVO 10 KG,35414.7,2026-03-05 00:00:00,PINAMAR HIGIENE INSTITUCIONAL SRL- PRESUPUESTO N° 0016-00002427/2428/2496/2511/2512 (COCINA-LAVADERO- OFFICE DE MUCAMAS),HOSP,958575.56
2026,929,3,2,9,1,8265,9999,1110104000,16,0,0,1,0,JABON LIQUIDO - SKIP ENZYMES POWER 20 L,246886.81,2026-03-05 00:00:00,PINAMAR HIGIENE INSTITUCIONAL SRL- PRESUPUESTO N° 0016-00002427/2428/2496/2511/2512 (COCINA-LAVADERO- OFFICE DE MUCAMAS),HOSP,958575.56
2026,929,4,2,9,1,642,1,1110104000,16,0,0,1,3,JABON P/LAVAR ROPA - ALA BLANQ BOOSTER 20 L,74694.57,2026-03-05 00:00:00,PINAMAR HIGIENE INSTITUCIONAL SRL- PRESUPUESTO N° 0016-00002427/2428/2496/2511/2512 (COCINA-LAVADERO- OFFICE DE MUCAMAS),HOSP,958575.56
